date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_mean,surface_pressure_mean,windspeed_10m_max,precipitation_sum
2019-06-25,31.5,23.6,26.7,82,1010.5,13.1,9.0
2019-06-26,29.6,23.9,26.3,83,1010.9,11.9,3.2
2019-06-27,30.2,23.7,25.9,86,1010.7,16.4,8.1
2019-06-28,30.9,23.1,26.7,78,1011.1,16.7,2.2
2019-06-29,32.1,23.6,27.6,75,1011.6,17.1,1.5
2019-06-30,31.2,24.5,27.8,77,1011.3,18.9,1.0
2019-07-01,31.3,24.3,27.8,77,1011.0,16.3,0.0
2019-07-02,30.8,23.8,27.5,77,1009.9,15.6,0.0
2019-07-03,30.9,23.9,27.3,77,1009.2,15.6,0.7
2019-07-04,30.2,22.8,26.8,77,1010.2,15.8,1.0
2019-07-05,33.3,23.3,27.1,76,1012.0,13.5,5.6
2019-07-06,30.3,22.8,26.5,79,1012.5,17.1,12.3
2019-07-07,31.1,23.7,26.7,77,1011.0,13.8,2.3
2019-07-08,29.7,23.3,26.6,79,1010.5,13.5,1.6
2019-07-09,29.4,23.4,26.0,84,1012.3,17.7,6.5
2019-07-10,30.2,23.4,26.4,85,1012.5,16.6,2.8
2019-07-11,31.7,23.8,27.5,77,1010.5,17.9,2.6
2019-07-12,31.8,23.4,27.4,71,1009.6,13.8,0.6
2019-07-13,31.3,23.8,27.1,75,1010.4,13.7,1.8
2019-07-14,29.6,23.6,26.2,83,1010.8,11.7,9.6
2019-07-15,32.4,23.8,27.6,75,1010.7,15.9,1.2
2019-07-16,31.6,24.1,27.4,76,1011.6,14.5,2.3
2019-07-17,32.1,23.5,26.7,79,1011.5,16.1,5.1
2019-07-18,29.7,23.2,26.7,79,1011.3,16.8,0.6
2019-07-19,31.4,24.4,27.1,79,1011.3,11.2,6.4
2019-07-20,32.4,24.3,27.4,79,1010.1,15.5,4.2
2019-07-21,30.4,23.5,26.8,81,1009.5,15.3,1.5
2019-07-22,29.8,23.6,26.2,83,1010.1,13.4,3.5
2019-07-23,29.8,23.7,26.8,82,1011.3,13.6,3.5
2019-07-24,30.7,24.2,27.6,79,1011.6,13.0,0.4
2019-07-25,31.9,24.3,27.8,74,1011.2,19.0,1.6
2019-07-26,31.3,24.4,27.4,81,1012.1,13.1,6.7
2019-07-27,33.2,25.3,28.4,76,1012.6,14.0,0.0
2019-07-28,32.4,24.4,27.0,80,1010.5,18.0,6.3
2019-07-29,33.3,23.4,26.9,78,1008.1,16.6,3.2
2019-07-30,29.3,23.7,26.0,87,1008.1,20.7,19.1
2019-07-31,30.0,23.4,25.5,90,1008.9,17.7,17.5
2019-08-01,29.0,23.4,26.2,86,1008.9,16.1,16.6
2019-08-02,32.8,24.1,27.7,76,1008.7,15.1,0.9
2019-08-03,30.1,24.0,26.9,84,1009.9,13.2,5.3
2019-08-04,30.6,24.2,27.3,79,1010.7,13.5,1.9
2019-08-05,31.8,24.4,27.7,76,1010.5,16.4,1.1
2019-08-06,30.9,24.6,27.4,79,1009.9,20.9,1.8
2019-08-07,29.8,23.9,26.3,86,1010.9,11.3,4.8
2019-08-08,30.0,24.6,27.2,85,1010.8,14.4,1.1
2019-08-09,29.5,23.9,26.9,86,1010.2,14.0,2.1
2019-08-10,30.4,24.9,27.5,85,1010.6,15.6,3.8
2019-08-11,30.1,24.0,27.1,81,1010.6,13.5,3.6
2019-08-12,29.9,23.7,26.9,81,1009.3,15.1,0.4
2019-08-13,30.4,24.3,27.4,82,1009.5,17.6,2.7
2019-08-14,30.8,24.4,27.5,81,1010.9,13.1,2.9
2019-08-15,31.1,24.0,27.5,80,1011.8,15.3,2.7
2019-08-16,32.4,24.6,28.3,76,1012.2,18.5,2.1
2019-08-17,31.7,24.4,26.7,81,1011.0,20.2,5.5
2019-08-18,30.6,23.2,26.4,84,1010.3,14.3,4.5
2019-08-19,29.8,23.2,26.5,84,1010.3,14.7,5.9
2019-08-20,30.5,24.1,27.0,84,1010.8,12.9,4.0
2019-08-21,30.5,24.4,27.2,83,1010.4,11.2,2.9
2019-08-22,31.0,24.2,26.5,83,1010.0,11.6,3.0
2019-08-23,29.3,23.9,26.7,85,1010.4,16.6,4.6
2019-08-24,30.4,24.0,27.3,84,1010.5,15.1,1.5
2019-08-25,29.9,24.3,27.2,86,1010.2,12.6,1.5
2019-08-26,30.3,23.8,27.0,85,1009.9,14.2,1.2
2019-08-27,31.2,24.3,27.7,78,1008.9,13.1,0.1
2019-08-28,31.8,23.4,27.6,75,1007.3,10.6,0.2
2019-08-29,30.6,23.6,27.4,80,1006.9,15.5,0.0
2019-08-30,29.9,25.4,27.7,84,1008.0,17.9,2.5
2019-08-31,30.6,24.2,27.5,83,1007.9,14.0,0.6
2019-09-01,30.7,24.9,27.6,80,1007.8,14.0,1.6
2019-09-02,30.7,24.2,27.4,80,1007.1,16.1,0.9
2019-09-03,30.4,24.7,27.7,80,1007.7,15.7,1.9
2019-09-04,31.1,24.5,27.8,78,1009.7,16.8,1.5
2019-09-05,32.9,24.4,27.9,76,1009.9,12.0,2.1
2019-09-06,33.3,24.4,27.3,81,1008.4,14.9,6.2
2019-09-07,30.0,23.8,26.3,86,1008.5,10.7,8.2
2019-09-08,30.5,23.3,26.4,83,1009.7,11.2,4.4
2019-09-09,30.9,23.5,26.9,80,1009.8,13.2,1.3
2019-09-10,30.8,23.2,27.0,81,1009.0,13.6,1.0
2019-09-11,30.5,24.0,27.4,81,1007.2,13.4,0.7
2019-09-12,31.2,24.8,28.0,82,1006.0,15.2,2.0
2019-09-13,31.5,25.1,28.4,80,1007.1,16.1,0.8
2019-09-14,31.0,24.7,27.9,83,1008.6,15.9,3.5
2019-09-15,32.7,25.1,28.5,79,1008.2,14.5,2.1
2019-09-16,32.3,24.5,27.2,82,1007.9,14.8,8.4
2019-09-17,30.0,24.0,26.3,87,1006.9,13.6,9.9
2019-09-18,29.0,24.3,26.4,87,1005.0,12.5,9.3
2019-09-19,26.9,23.8,25.3,90,1004.0,20.3,49.0
2019-09-20,28.0,23.5,25.6,91,1005.9,15.0,28.8
2019-09-21,29.5,24.5,27.1,85,1007.2,12.6,3.9
2019-09-22,30.0,25.2,27.6,84,1007.1,15.8,0.4
2019-09-23,29.8,24.5,27.0,86,1005.8,11.2,0.2
2019-09-24,30.7,23.7,26.9,84,1004.3,15.9,1.7
2019-09-25,29.6,24.1,26.7,85,1005.0,23.7,3.2
2019-09-26,29.8,26.1,27.8,81,1005.7,20.8,0.5
2019-09-27,30.2,26.1,28.0,82,1008.0,17.0,1.5
2019-09-28,30.7,24.2,26.9,84,1008.3,14.1,3.0
2019-09-29,28.7,23.5,25.8,88,1006.2,13.0,3.2
2019-09-30,28.6,24.3,26.0,88,1004.8,14.1,6.9
2019-10-01,28.2,24.9,26.2,89,1004.6,14.2,7.5
2019-10-02,28.7,24.7,26.4,88,1005.7,12.2,9.5
2019-10-03,30.0,24.3,27.2,84,1007.8,15.5,0.2
2019-10-04,30.0,24.5,27.1,83,1008.4,13.1,0.8
2019-10-05,29.8,23.6,26.4,82,1007.2,11.1,0.0
2019-10-06,30.1,23.2,26.7,82,1007.2,15.6,0.6
2019-10-07,29.9,24.0,26.3,86,1007.9,13.5,2.8
2019-10-08,30.3,23.8,26.4,85,1007.8,12.7,7.3
2019-10-09,31.6,23.5,27.1,78,1007.1,11.4,0.2
2019-10-10,31.0,23.3,26.8,77,1006.0,12.7,0.1
2019-10-11,30.2,22.9,26.5,77,1005.7,12.8,0.4
2019-10-12,30.5,23.4,26.7,78,1006.5,13.3,1.1
2019-10-13,30.5,23.2,26.8,76,1007.5,12.5,0.0
2019-10-14,30.5,23.8,27.0,76,1008.2,11.1,0.4
2019-10-15,30.8,23.5,26.9,80,1008.4,11.2,0.5
2019-10-16,29.7,23.4,26.6,82,1008.2,12.7,0.8
2019-10-17,30.6,23.2,26.8,80,1008.0,12.0,1.5
2019-10-18,31.3,23.1,26.8,77,1007.7,17.3,0.3
2019-10-19,30.9,22.5,26.1,82,1008.0,16.8,7.5
2019-10-20,29.4,23.8,26.4,85,1009.1,11.5,5.3
2019-10-21,31.5,23.8,26.4,82,1008.7,14.1,3.5
2019-10-22,30.5,23.6,26.0,83,1007.8,15.5,4.0
2019-10-23,28.1,23.1,24.7,88,1007.3,13.1,4.0
2019-10-24,28.7,22.4,24.7,88,1007.6,13.8,8.2
2019-10-25,28.8,23.3,25.5,89,1008.5,10.1,4.4
2019-10-26,30.9,23.5,26.5,81,1008.5,10.5,1.5
2019-10-27,30.6,23.2,26.4,81,1008.2,12.4,1.5
2019-10-28,30.1,23.6,26.4,82,1008.2,11.6,1.0
2019-10-29,30.4,23.9,26.5,80,1007.5,15.1,1.8
2019-10-30,31.9,23.3,26.7,71,1007.2,14.8,0.0
2019-10-31,30.2,22.9,26.0,78,1007.8,12.8,1.2
2019-11-01,30.6,23.2,26.0,80,1008.0,13.6,4.3
2019-11-02,29.9,22.9,25.9,76,1006.8,16.2,1.0
2019-11-03,29.1,22.4,25.5,78,1006.8,14.3,0.8
2019-11-04,31.0,22.2,26.1,70,1007.4,17.1,0.8
2019-11-05,29.5,23.2,25.6,79,1008.8,14.5,2.1
2019-11-06,30.6,23.1,26.1,81,1009.8,12.9,2.0
2019-11-07,30.1,23.4,26.0,83,1008.4,11.9,3.5
2019-11-08,29.5,23.1,26.2,81,1006.7,10.3,0.8
2019-11-09,29.0,22.9,25.9,84,1006.0,13.8,0.4
2019-11-10,29.1,23.1,25.7,89,1007.1,12.5,1.6
2019-11-11,28.7,23.3,25.2,90,1007.2,12.5,5.8
2019-11-12,28.9,22.3,25.6,85,1006.5,10.6,0.1
2019-11-13,28.5,22.8,25.5,86,1007.0,10.5,1.5
2019-11-14,29.3,23.0,25.8,81,1008.3,9.6,0.8
2019-11-15,30.0,22.8,25.9,81,1007.6,10.5,0.7
2019-11-16,29.1,22.4,25.6,81,1005.2,9.2,0.5
2019-11-17,28.4,22.1,25.4,84,1003.6,13.5,0.6
2019-11-18,29.2,22.6,25.7,84,1004.4,12.4,0.3
2019-11-19,28.4,22.3,25.4,86,1006.4,11.0,0.3
2019-11-20,29.5,22.7,25.9,84,1006.9,10.8,1.9
2019-11-21,27.7,23.0,25.0,83,1007.1,21.6,1.6
2019-11-22,29.9,22.4,25.5,66,1007.7,23.1,0.0
2019-11-23,30.7,21.5,25.5,62,1008.3,18.6,0.0
2019-11-24,29.1,21.1,24.7,72,1007.5,13.9,0.0
2019-11-25,29.5,20.4,24.8,78,1006.7,14.0,0.0
2019-11-26,31.8,21.4,26.2,76,1008.0,12.0,0.2
2019-11-27,32.7,23.7,27.0,76,1009.9,16.4,0.3
2019-11-28,31.0,22.7,26.0,75,1008.9,19.9,0.0
2019-11-29,30.8,22.1,25.5,70,1006.5,21.3,0.0
2019-11-30,29.0,21.5,24.8,67,1006.5,21.0,0.1
2019-12-01,30.3,20.9,25.2,67,1008.3,13.3,0.2
2019-12-02,29.5,22.2,25.5,78,1008.7,14.8,0.5
2019-12-03,28.9,23.1,25.7,85,1008.1,11.7,6.6
2019-12-04,28.4,22.7,25.4,86,1008.4,12.3,2.0
2019-12-05,29.5,23.4,26.2,85,1009.5,9.4,1.2
2019-12-06,30.4,22.7,25.8,82,1010.6,13.3,6.0
2019-12-07,29.4,22.6,25.2,84,1010.2,14.6,7.1
2019-12-08,29.2,22.5,25.0,84,1010.0,14.8,6.7
2019-12-09,30.3,22.3,25.6,77,1010.5,15.6,2.3
2019-12-10,29.6,22.6,24.7,83,1011.2,15.5,11.9
2019-12-11,29.1,22.3,24.7,79,1011.2,19.1,2.6
2019-12-12,28.1,21.3,24.0,84,1009.4,22.7,3.8
2019-12-13,29.3,21.8,24.6,78,1008.0,16.9,2.9
2019-12-14,27.2,21.9,24.2,89,1008.4,14.2,5.7
2019-12-15,26.2,22.6,24.1,92,1010.6,11.3,18.5
2019-12-16,29.8,22.6,25.0,81,1011.1,20.0,1.7
2019-12-17,28.7,22.4,24.6,85,1009.1,13.7,6.6
2019-12-18,26.6,22.5,24.5,89,1008.9,19.6,9.9
2019-12-19,28.4,21.9,24.8,85,1009.4,13.6,1.1
2019-12-20,28.4,21.4,24.5,85,1010.2,9.2,1.4
2019-12-21,29.2,21.7,24.7,77,1010.1,14.9,0.5
2019-12-22,28.5,22.1,24.7,81,1009.9,13.7,3.1
2019-12-23,26.7,21.9,24.1,87,1009.5,10.4,1.0
2019-12-24,28.1,21.6,25.1,82,1006.4,20.9,3.1
2019-12-25,27.5,24.4,26.0,86,1004.1,20.7,1.2
2019-12-26,29.5,23.2,25.7,80,1005.6,16.9,1.5
2019-12-27,29.4,22.2,25.1,73,1008.4,15.0,0.0
2019-12-28,30.5,21.3,24.8,72,1008.6,13.8,0.0
2019-12-29,29.2,22.1,24.9,82,1008.4,13.0,1.4
2019-12-30,28.4,22.4,25.0,82,1008.6,12.4,2.8
2019-12-31,29.6,22.8,25.2,82,1009.2,11.0,2.0
2020-01-01,29.6,22.7,25.5,82,1009.2,13.0,0.6
2020-01-02,29.6,22.4,25.3,78,1010.6,16.7,0.7
2020-01-03,29.8,21.7,25.2,73,1012.6,19.1,0.0
2020-01-04,29.2,22.4,25.2,75,1012.9,14.1,0.2
2020-01-05,29.4,20.9,24.6,69,1011.4,17.4,0.0
2020-01-06,29.7,21.0,24.6,68,1010.1,21.6,0.0
2020-01-07,27.7,21.1,24.0,77,1011.1,14.5,2.3
2020-01-08,30.3,20.8,25.0,75,1013.0,14.7,0.1
2020-01-09,29.9,22.4,25.5,74,1014.5,20.9,1.7
2020-01-10,28.4,22.8,25.1,73,1014.6,25.1,0.7
2020-01-11,30.1,21.7,25.2,68,1015.0,23.3,0.8
2020-01-12,28.4,21.6,24.5,78,1015.4,22.2,1.9
2020-01-13,29.0,21.9,24.6,76,1015.3,22.2,1.2
2020-01-14,27.5,21.4,23.5,81,1013.6,24.6,10.0
2020-01-15,28.8,20.8,24.0,80,1011.8,18.4,2.2
2020-01-16,29.9,21.3,24.7,72,1012.9,20.6,0.3
2020-01-17,27.8,20.8,24.1,72,1013.0,23.4,0.0
2020-01-18,27.4,21.5,23.7,78,1013.6,22.6,4.3
2020-01-19,28.7,21.0,24.5,73,1012.3,18.4,0.5
2020-01-20,28.4,20.8,23.9,82,1010.8,12.7,5.2
2020-01-21,26.7,20.9,24.0,85,1008.5,12.1,0.5
2020-01-22,27.6,22.1,24.9,79,1005.9,23.1,0.2
2020-01-23,27.9,22.2,24.4,77,1006.0,15.1,3.8
2020-01-24,28.1,21.4,23.9,77,1008.0,13.4,1.8
2020-01-25,27.9,21.2,24.0,78,1009.2,16.2,1.2
2020-01-26,28.1,21.1,24.1,79,1009.4,10.6,2.1
2020-01-27,26.8,20.8,24.0,82,1008.9,14.8,0.3
2020-01-28,27.9,19.9,24.0,80,1007.9,16.6,0.2
2020-01-29,29.0,21.0,24.6,78,1008.7,16.2,0.1
2020-01-30,27.8,21.1,24.3,81,1009.2,15.5,0.7
2020-01-31,29.0,20.1,24.5,81,1011.0,15.0,0.2
2020-02-01,28.8,21.4,24.8,80,1011.5,18.9,0.8
2020-02-02,28.8,22.0,25.3,79,1010.8,14.0,0.5
2020-02-03,28.5,22.2,24.7,82,1012.1,12.7,5.6
2020-02-04,29.6,21.8,24.9,78,1012.9,14.9,0.9
2020-02-05,29.4,21.7,24.8,77,1012.4,12.8,2.3
2020-02-06,27.6,21.8,24.5,81,1011.3,17.6,1.0
2020-02-07,28.9,22.3,25.2,79,1012.5,18.3,1.7
2020-02-08,30.2,21.6,25.2,76,1013.5,17.4,1.2
2020-02-09,31.1,21.1,25.4,70,1013.9,16.1,0.0
2020-02-10,29.5,21.5,24.5,79,1013.5,19.0,3.2
2020-02-11,29.0,21.3,24.5,76,1013.5,17.1,1.2
2020-02-12,29.9,20.9,24.8,72,1012.8,17.2,1.9
2020-02-13,30.9,21.4,25.2,70,1012.2,17.8,0.4
2020-02-14,30.2,20.9,24.9,68,1012.8,14.3,0.6
2020-02-15,29.6,21.2,24.9,72,1011.9,16.6,1.1
2020-02-16,29.5,21.5,24.6,78,1010.7,15.9,5.3
2020-02-17,28.1,21.7,24.5,80,1010.7,14.1,3.0
2020-02-18,28.6,21.5,24.4,80,1012.1,15.4,2.1
2020-02-19,28.7,20.9,24.7,75,1012.3,16.6,1.0
2020-02-20,29.7,21.3,24.6,76,1010.9,15.8,1.3
2020-02-21,28.1,20.0,24.2,77,1010.2,16.3,0.0
2020-02-22,26.7,22.9,24.9,79,1009.3,15.1,0.8
2020-02-23,27.0,21.6,23.9,85,1009.0,13.3,14.5
2020-02-24,29.2,21.1,24.2,69,1010.6,23.2,0.0
2020-02-25,29.2,20.2,24.2,69,1010.9,17.3,0.0
2020-02-26,28.0,21.8,24.4,79,1010.8,14.5,6.0
2020-02-27,28.0,20.9,24.4,82,1011.1,14.7,0.3
2020-02-28,28.7,21.3,24.9,79,1011.6,15.3,0.2
2020-02-29,29.8,21.3,24.9,78,1011.9,17.9,1.3
2020-03-01,28.4,21.0,24.2,80,1012.1,14.7,3.4
2020-03-02,28.2,21.4,24.1,79,1011.8,18.8,3.2
2020-03-03,26.9,21.6,24.2,82,1011.4,15.8,1.8
2020-03-04,28.2,21.3,24.5,81,1012.4,16.2,1.8
2020-03-05,29.1,21.1,24.8,78,1012.7,18.2,0.1
2020-03-06,27.2,21.5,24.3,81,1012.0,13.4,0.5
2020-03-07,27.5,20.6,24.1,82,1009.8,14.5,0.2
2020-03-08,27.9,21.8,24.2,78,1012.0,27.4,3.1
2020-03-09,26.7,20.7,22.7,77,1015.1,27.8,6.9
2020-03-10,27.4,20.2,23.0,83,1012.9,21.0,6.1
2020-03-11,27.2,19.8,23.4,81,1009.6,11.7,1.2
2020-03-12,26.1,20.4,23.2,86,1007.7,13.4,2.7
2020-03-13,28.5,20.3,23.9,83,1009.9,11.2,2.3
2020-03-14,27.8,21.1,23.9,81,1011.7,20.9,1.0
2020-03-15,28.6,20.2,23.8,71,1011.9,22.7,0.0
2020-03-16,28.3,19.8,23.4,66,1011.4,27.6,0.0
2020-03-17,27.8,20.5,23.5,70,1011.9,23.7,1.3
2020-03-18,28.1,20.7,23.9,77,1013.0,21.2,0.8
2020-03-19,28.2,21.1,23.8,78,1014.1,19.1,2.8
2020-03-20,28.6,21.2,24.1,73,1014.4,21.4,0.6
2020-03-21,29.2,20.3,23.8,70,1013.6,21.6,0.3
2020-03-22,29.2,19.7,23.8,70,1013.3,18.1,0.8
2020-03-23,28.3,21.2,23.3,83,1014.3,17.3,13.1
2020-03-24,29.0,21.0,24.2,71,1012.8,20.1,0.2
2020-03-25,27.8,20.0,23.6,78,1010.2,16.0,1.0
2020-03-26,26.9,21.0,24.1,84,1008.5,15.5,3.1
2020-03-27,27.1,21.9,24.4,82,1007.8,11.7,2.1
2020-03-28,29.3,20.5,24.1,78,1010.0,15.7,4.2
2020-03-29,28.5,21.3,24.6,80,1012.1,16.4,1.5
2020-03-30,29.7,21.0,24.6,77,1011.2,16.1,0.1
2020-03-31,27.8,21.1,23.9,78,1008.4,17.9,0.0
2020-04-01,27.5,19.5,23.8,78,1007.0,14.5,0.0
2020-04-02,28.3,19.8,24.5,74,1007.7,18.0,0.0
2020-04-03,28.0,21.9,25.0,76,1007.1,17.3,0.1
2020-04-04,29.4,22.0,25.2,78,1006.8,17.3,0.3
2020-04-05,29.7,22.6,25.7,80,1008.2,15.2,2.3
2020-04-06,29.1,22.3,25.7,79,1009.8,15.9,2.1
2020-04-07,29.6,22.9,25.7,83,1010.1,13.7,5.1
2020-04-08,27.2,23.1,24.7,88,1008.6,12.4,11.8
2020-04-09,27.9,22.9,25.3,84,1007.6,16.8,0.0
2020-04-10,28.4,22.5,25.8,83,1007.7,15.3,0.2
2020-04-11,29.4,22.2,25.7,84,1009.5,15.2,0.0
2020-04-12,30.5,23.9,26.4,82,1012.0,14.8,1.8
2020-04-13,31.2,23.2,26.3,77,1012.7,14.3,1.6
2020-04-14,29.8,22.7,25.9,79,1011.3,13.4,3.0
2020-04-15,29.6,22.2,25.8,78,1010.3,16.0,0.6
2020-04-16,27.8,22.2,25.3,82,1011.5,13.4,0.7
2020-04-17,28.6,21.7,25.1,82,1012.4,10.6,4.2
2020-04-18,28.8,22.1,25.5,81,1011.7,12.2,0.6
2020-04-19,29.0,21.6,25.4,82,1010.9,14.8,0.3
2020-04-20,29.0,22.6,25.7,82,1010.3,17.2,1.4
2020-04-21,28.8,23.8,25.9,80,1010.2,16.5,1.7
2020-04-22,29.0,22.0,25.7,83,1010.0,13.9,0.0
2020-04-23,30.8,23.0,26.2,80,1010.5,17.7,0.2
2020-04-24,29.1,23.1,26.0,80,1010.9,17.3,1.0
2020-04-25,28.6,21.9,25.6,80,1011.3,16.5,0.8
2020-04-26,29.8,22.8,26.2,77,1011.7,17.7,1.3
2020-04-27,29.3,22.0,25.6,77,1011.4,18.0,0.2
2020-04-28,29.5,21.3,25.5,80,1010.8,16.5,1.1
2020-04-29,29.3,22.1,25.7,77,1010.3,13.5,0.6
2020-04-30,29.0,22.5,25.7,79,1010.4,14.9,0.8
2020-05-01,28.1,22.8,25.5,83,1011.3,14.2,1.9
2020-05-02,28.8,22.2,25.8,81,1011.3,13.1,1.0
2020-05-03,29.5,22.9,26.1,80,1009.7,14.7,1.2
2020-05-04,29.8,22.9,26.4,80,1008.4,14.9,0.3
2020-05-05,28.8,23.6,26.0,83,1008.6,15.2,1.9
2020-05-06,28.7,23.1,26.1,82,1009.6,14.7,1.8
2020-05-07,29.7,24.5,26.9,81,1009.9,22.7,3.7
2020-05-08,29.5,24.0,27.0,79,1010.8,18.4,0.9
2020-05-09,30.3,25.6,27.5,79,1011.8,19.6,1.2
2020-05-10,30.1,23.6,26.5,78,1011.3,23.4,0.7
2020-05-11,28.7,22.9,26.1,80,1009.9,18.5,1.9
2020-05-12,29.5,23.6,26.5,80,1009.8,15.3,2.3
2020-05-13,29.6,23.6,26.5,80,1010.1,16.4,2.6
2020-05-14,29.5,23.7,26.5,78,1010.4,18.6,4.1
2020-05-15,29.2,23.1,26.4,75,1010.3,18.9,2.3
2020-05-16,29.5,22.6,26.3,76,1010.2,17.0,0.4
2020-05-17,29.8,22.4,26.4,79,1010.3,16.8,0.6
2020-05-18,29.8,24.2,27.1,81,1010.5,18.6,3.2
2020-05-19,29.4,24.1,26.7,80,1010.2,17.1,3.8
2020-05-20,29.3,24.0,26.8,78,1009.6,15.8,0.1
2020-05-21,29.8,23.9,27.1,78,1009.4,12.0,1.4
2020-05-22,30.4,24.0,27.1,80,1009.8,13.8,0.0
2020-05-23,31.1,23.8,27.2,82,1009.9,16.6,1.8
2020-05-24,30.3,24.3,27.1,81,1009.0,16.3,0.7
2020-05-25,30.2,24.2,27.4,79,1008.6,14.7,0.4
2020-05-26,30.2,25.3,27.5,80,1008.7,17.1,2.9
2020-05-27,29.6,24.4,27.0,79,1008.8,12.2,2.1
2020-05-28,30.7,23.7,26.0,83,1009.5,17.1,2.7
2020-05-29,27.9,23.3,25.7,85,1009.8,12.8,7.8
2020-05-30,30.0,23.4,26.7,79,1010.1,16.0,0.4
2020-05-31,29.8,22.8,26.5,81,1010.9,12.1,0.6
2020-06-01,30.0,23.1,26.6,81,1010.8,13.2,2.2
2020-06-02,29.5,23.4,26.0,83,1010.3,10.7,2.7
2020-06-03,29.8,23.5,26.8,80,1010.1,16.1,1.2
2020-06-04,30.7,23.7,26.9,81,1010.6,18.8,1.6
2020-06-05,31.5,23.9,27.5,75,1011.9,20.4,0.0
2020-06-06,30.8,24.0,27.2,77,1011.6,12.5,2.4
2020-06-07,29.9,24.2,26.8,79,1010.8,15.0,1.6
2020-06-08,29.8,23.4,26.7,79,1009.7,13.5,1.7
2020-06-09,30.6,23.4,27.0,78,1008.1,11.8,0.9
2020-06-10,30.8,23.6,26.9,78,1008.6,14.3,1.1
2020-06-11,30.3,23.3,26.9,78,1009.2,16.5,0.0
2020-06-12,30.6,23.8,27.3,78,1008.4,16.3,0.0
2020-06-13,30.3,24.2,27.4,80,1007.9,15.4,1.0
2020-06-14,30.4,24.7,27.1,81,1009.7,13.4,5.5
2020-06-15,30.2,23.7,27.1,80,1010.1,19.6,2.3
2020-06-16,30.9,24.0,27.4,78,1010.6,15.3,1.3
2020-06-17,30.1,23.8,26.9,80,1010.4,13.4,5.3
2020-06-18,30.7,23.6,26.7,81,1010.1,14.1,5.0
2020-06-19,31.1,23.7,27.3,79,1010.7,17.7,0.5
2020-06-20,31.0,24.3,27.5,77,1010.7,17.3,0.9
2020-06-21,31.0,24.4,27.7,79,1011.6,17.4,1.2
2020-06-22,32.8,25.4,28.6,78,1011.9,17.3,0.5
2020-06-23,33.5,24.9,28.5,75,1010.3,19.8,0.0
2020-06-24,33.7,24.7,28.1,72,1009.7,13.0,2.3
2020-06-25,31.5,22.6,26.9,77,1011.3,17.1,9.6
2020-06-26,33.1,23.9,27.1,80,1011.8,14.3,5.2
2020-06-27,33.4,24.8,28.5,75,1010.0,17.9,0.2
2020-06-28,31.6,24.8,27.6,81,1009.4,11.6,2.2
2020-06-29,31.6,24.0,26.7,82,1009.6,12.7,8.0
2020-06-30,30.4,23.5,26.5,81,1009.1,13.6,2.1
2020-07-01,30.0,23.6,26.6,83,1009.1,13.0,1.5
2020-07-02,29.3,24.1,26.8,84,1009.2,10.7,1.8
2020-07-03,30.4,24.2,27.4,81,1009.0,14.8,0.7
2020-07-04,30.8,24.0,27.7,79,1009.0,13.9,0.5
2020-07-05,30.8,24.3,27.1,81,1009.7,11.2,4.1
2020-07-06,30.5,24.2,27.3,79,1010.4,12.2,3.9
2020-07-07,33.3,25.0,27.6,79,1009.7,16.2,5.6
2020-07-08,30.2,24.5,26.2,88,1008.9,14.6,17.5
2020-07-09,30.2,25.2,27.4,83,1010.1,20.7,2.8
2020-07-10,31.3,24.4,27.4,78,1011.0,13.7,3.5
2020-07-11,31.0,24.1,27.2,77,1010.6,15.3,1.2
2020-07-12,32.8,23.3,27.5,76,1010.3,16.8,0.6
2020-07-13,31.0,24.9,28.0,81,1010.8,14.5,2.1
2020-07-14,31.0,25.1,28.1,80,1010.6,16.0,1.8
2020-07-15,31.9,24.6,27.5,77,1009.4,16.7,5.5
2020-07-16,29.7,23.9,26.6,81,1009.0,11.2,4.1
2020-07-17,30.4,23.7,26.8,82,1009.3,15.0,2.9
2020-07-18,32.1,23.8,27.4,75,1008.4,12.8,1.7
2020-07-19,28.8,23.8,26.1,84,1007.5,12.9,7.5
2020-07-20,31.7,24.0,27.5,75,1007.8,14.8,0.9
2020-07-21,30.8,24.1,27.2,77,1008.8,12.8,2.3
2020-07-22,29.2,23.4,25.8,86,1009.5,10.9,10.1
2020-07-23,29.6,23.2,26.0,84,1009.8,14.2,6.7
2020-07-24,30.6,23.3,26.4,84,1010.0,17.1,6.7
2020-07-25,32.4,24.3,27.4,79,1010.5,16.6,3.1
2020-07-26,31.4,23.8,27.0,81,1011.2,14.6,2.1
2020-07-27,31.2,24.2,27.4,75,1010.4,17.8,0.8
2020-07-28,32.7,24.2,27.5,76,1009.7,21.1,2.7
2020-07-29,33.4,24.5,28.1,75,1007.8,30.7,0.6
2020-07-30,30.1,24.7,26.4,88,1002.0,36.1,28.3
2020-07-31,29.1,25.2,26.9,88,1007.2,34.0,27.6
2020-08-01,30.0,24.6,27.1,82,1008.3,16.6,1.5
2020-08-02,30.2,24.2,27.0,83,1008.1,13.1,1.7
2020-08-03,29.8,24.2,27.1,84,1009.6,15.2,1.7
2020-08-04,30.4,24.9,27.4,83,1011.0,16.1,6.6
2020-08-05,30.7,23.8,27.1,81,1010.4,11.3,1.9
2020-08-06,30.4,24.1,26.8,82,1009.9,11.9,1.2
